"comment","user_id"
"Maaf telat 1hari","428"
"Sip hebat kami dari Indonesia","214"
"Ini episode berapa???","512"
"Ketinggalann bhsjsjsksk","523"
"Cepat dong aku tunggu epesode selanjutnya hah","640"
"If there's part 4?😀","825"
"This is a real Series of black bangtan","942"
"Ini yg ku tunggu tunggu","285"
"""Let this be a reminder for everyone","350"
"“Let your homework rot”  I felt that","85"
"Someone give him a Grammy award","288"
"This deserves a Grammy","98"
"blob.","416"
"Suga: *dies* Suga: *dies again* Me: Bacon Yoongi!","157"
"He did it gamers he made R-POP a thing","955"
"나 : 나는 이것을 승인한다  In English: Me:I approve this","456"
"""""""No school","323"
"*OOF-NA-NA-NA-NA-NA INTENSIFIES*","56"
"""Creative! Dude","997"
"1:07 every gaming students mood","270"
"I love how he said “oof” LMaOo 😂 😂 😆 😂","554"
"this is art.","460"
"0:55: Bro what?!- Thats a common dog-","925"
"He's speaking my language now!","522"
"Damn he hit the high note with /e dance","289"
"How long did it take u to come up with the lyrics","632"
"Put this on spotify.","112"
"The true kpop","825"
"I watch this more than I watched Dynamite lol","592"
"""*”I’m bobux","944"
"I literally here this song everyday","101"
"한국인 나만 있나","586"
"As a kpop Stan I love this","323"
"1:07 what i want to do","913"
"New trend R-Pop you should do more Kpop yas","721"
"The chorus is really vibe","851"
"We need this on spotify","88"
"Why did I try to learn the words to this song-","90"
"Me who is also a Korean: *”I approve this”*","563"
"Blob made a funniest bloopers song🤣","262"
"this is one of my favourite parodies","654"
"this is such a banger ngl","710"
"I like the reused footage of you joining me","842"
"I want him to do my pace from stray kids in kpop","941"
"This is my new favourite Song.","263"
"This song is brilliant!","370"
"0:53 omg that’s the Rarest pet I ever seen","392"
"1:44 Definitely a LEGENDARY PET","200"
"ur voice is getting more and more deeper","530"
"The Legend is still here","416"
"Your Raps are A-mazing!","403"
"""This song makes me happy","409"
"This deserves more views","397"
"""Me: ew k-pop Also me: oh this is Blue Bob","852"
"we need this spotify","655"
"MY NUMBER ONE FAVORITE SONG","46"
"Tbh he making fire. Litteral fire","42"
"This guy deserves a million subs","113"
"Why does this give me so much memories","538"
"Coffee: plays first  The taste: is immaculate","386"
"""I thank the person who made this playlist","894"
"My moarmygene heart is so happy😊 Thank you😘","766"
"Maze in the mirror has my whole heart.","194"
"can you do a hype version of this playlist plss","882"
"The background were so aesthetic just loved it!","15"
"Yesss the bighit kings 🥺🥺🥺","872"
"Nap of a Star never disappoints.","675"
"HELP WHY ARE YOUR PLAYLISTS SO ✨IMMACULATE✨","394"
"The best calming playlist 🙆🏻‍♀️💜","488"
"""I love this playlist so much❤can you do bts","390"
"the editing is so cute... I love it","771"
"this playlist is art.","726"
"""congratulations for 3.4k views","907"
"love your playlist. new subscriber here 🥺❤️","979"
"""I was chill until 10 months by enhypen","850"
"""I played and listened without skipping","209"
"""Txt Nap of star","569"
"i love how the bg pictures somehow match the song","166"
"one of the best study playlists in yt","766"
"oh this is so soothing","543"
"I need one of every BH labels artists. :(","845"
"fairy of shampoo got me in tears gn","533"
"""Well","930"
"best playlist period","441"
"OMG! Thank you for making this playlist T-T <3","121"
"not me crying when it got to young forever","663"
"aw thank you for making this playlist!","331"
"having this playlist on repeat ❤️","831"
"Your playlist is the best to study!","245"
"""gracias por hacer esta playlist","82"
"i didn’t know i needed this tyyy 💞✨","716"
"Kim Taehyung","184"
"Dễ thương chết mất >< bias của tui đó","989"
"KIM Taehyung is handsome  man  in the world .","773"
"Ugh.. Baby tae so cuteeee. 😣😣😣","832"
"I love you kim taehyung ☺☺☺😍😍😍🤗","636"
"Tae Tae cute","849"
"Cưng quá😘","531"
"Kim taehyung đáng yêu quá đi mất 😍","405"
"ad ơi Taehyung mà :))) gì ngộ vại","670"
"Love V","587"
"Kim Taehyung cuteeee ơii","354"
"Love Taehyung","800"
"""Taehyungie ","799"
"사랑해💜","855"
"Thấy cưng gì đâu... Iu iu V","325"
"chòi oi sao cưng thế ko chịu nủi","459"
"Làm về Maknae Line đi chị Vid hay lém ạ 😋","928"
"""ối zồi ôi","864"
"chồng em!! so cute ><","357"
"trời ơi V dễ thương chết mất😘💜","2"
"Cute muốn xỉu luôn á 😚😙","909"
"1:40 lại là cái điệu nhảy huyền thoại đó :)))","392"
"Cưng ghê luôn á","30"
"""Bây giờ tui chỉ xem v thôi","297"
"I love bts i love you armys❤❤❤❤😍😍😍☺☺","251"
"Cưng thế này ai chịu nổi 🥴","648"
"💜","303"
"يا عمري 💜😘","798"
"ui cái chiều cao ấy muốn đụng  lên nóc nhà luôn á","225"
"Trừi ưi vk kook có khác","696"
"Hí hí . Vào sớm đc 8 phút . Ôi vui vl","141"
"1:40 tôi kết cái điệu nhảy đó rồi","171"
"Lại đến trễ :((","252"
"1:03 khúc đó xem ở đâu v ạ","512"
"Làm v và min đc ko","619"
"1:21 xem ở đâu vậy🤔?","606"
"بس ممكن ترددالقناة بس اناكوري يعرف عرب","702"
"Xem xong cái này chắc mất máu quá 😍😍😍😍😍","247"
"ủa ủa người yêu em tên Taehyung cơ mà :))","683"
"I Love you😚😚😚😚","492"
"Dễ thương quá","122"
"Cảm thấy may mắn vì trùng sinh nhật vs V","469"
"Khúc 1:03 xem ở đâu vậy ạ?","516"
"cho mk xin bài 1:37 ạ","114"
"Ad viết sai tên TAEHYUNG mới đúng ạ","249"
"Chồng em hhihi","522"
"""Taehyung nha bạn","373"
"Em thấy hơi giống trần đức bo nha=))","502"
"Taehyung a","399"
"Cute 😇❤️👍","144"
"ck iem tên Taehyung đó mọi người ơi :v","546"
"Trong ca nhom anh taehyung dep nhat😍","437"
"Lm jiminie đi bn❤️❤️🐰","925"
"0:38 xem ở đâu vậy ạ?","576"
"Ck toy cấm mấy bẹn dành :))","429"
"""ox chande shrine  ","693"
"Cho mình hỏi khúc 0:36 giây ở đâu ra vậy ạ??","783"
"1:10 Đây là chương trình j á mn","411"
"Taehyung chứ Taehuyng nào ở đây ?","732"
"Mấy taoaj này là mới hả mn","122"
"BTSLove","76"
"Chồng tui đó nha đừng ai dành","499"
"So nice bts","290"
"Ad ơi Taehyung not Taehuyng nha","733"
"My world v 😘😘😘😘😘😂😂😂😂😂","762"
"I love Toto😍😍😍😍😍😍","663"
"1:38 is the best","593"
"CƯng quá","216"
"😍😍😍😍😍😘😘😘😘😘i love you jimin","753"
"TAEHYUNG not TAEHYUNG ạ","429"
"Hi","522"
"They've all improved their English so much","995"
"Background: YAEEEAAAHHHH!  Jungkook: Be quiet.","395"
"""When Tae says """"sh*tty""""🤣""","782"
"I'm OK because I'm JK.   No one can top that.","879"
"Lmao the way Jimin is highkey in love with Tony","993"
"Bts fluent english are so cute☺ 😄😆😆😉","62"
"I know 'anneyunghaseyo' means hello... right?😅","475"
"Omg jin is so funny","216"
"Jin's reaction of 250M views was the best😅😂💜","137"
"Oooooooooooo jk's english is soooooo cute 😍😘","584"
"4:40 killed me. So cute. Jk is the man","725"
"Suga: .. Enjoyeeeeee  Me : how cute💜💜💜","593"
"""To be honest","748"
"4:20 - 40:28 ain't that everyone's wish","13"
"Suga is actually better in English ❤️🔥","479"
"Very very important businessu 😜😜😜😜","133"
"Cutest video ever","913"
"Suga when he pulled down his glasses","396"
"Hey Yo~ international playboy","791"
"Where is the first clip from","137"
"They can learn English ☺☺😆😆😆😇😃","333"
"5:26  Lmao 😂","500"
"😄😄😆","22"
"😘😘🤗🤗😘🤗","753"
"Hard to say they are straight","153"
"first video see where?","478"
"wow","432"
"lol","209"
"""Merhaba düşmüşler. ","744"
"Huh","942"
"some Asians have wrong prounciation for flower","470"
"Bts","125"
"Very nice","942"
"😂🤣🤣😂🤣😂🤣😄😄😄 WRONG GRAMMARS","278"
"213","352"
"213","507"
"213","299"
"213","144"
"213","752"
"213","807"
"213","754"
"213","734"
"213","895"
"213","643"
"213","36"
"213","650"
"213","584"
"213","227"
"213","929"
"213","807"
"213","323"
"213","351"
"213","532"
"213","841"
"213","984"
"213","946"
"213","789"
"213","626"
"213","201"
"213","669"
"213","401"
"213","586"
"213","607"
"213","930"
"213","636"
"213","584"
"213","371"
"213","274"
"213","906"
"213","297"
"213","943"
"213","37"
"213","4"
"213","162"
"213","855"
"213","775"
"213","735"
"213","170"
"213","426"
"213","36"
"213","350"
"213","13"
"213","707"
"213","660"
"213","525"
"213","341"
"213","606"
"213","966"
"213","885"
"213","195"
"213","115"
"213","830"
"213","999"
"213","974"
"213","807"
"213","899"
"213","532"
"213","680"
"213","269"
"213","922"
"213","795"
"213","536"
"213","921"
"213","432"
"213","213"
"213","515"
"213","810"
"213","857"
"213","343"
"213","749"
"213","245"
"213","455"
"213","966"
"213","264"
"213","857"
"213","302"
"213","392"
"213","997"
"213","535"
"213","47"
"213","599"
"213","616"
"213","929"
"213","985"
"213","28"
"213","168"
"213","676"
"213","522"
"213","842"
"213","283"
"213","283"
"213","76"
"213","281"
"213","193"
"his girlfriend was wayyy tooo skinny😂","797"
"YESSSS!!! WE WON!!! #TEAMSULEMAN❤️❤️❤️","679"
"""""""i'M LAcToSe iNtOLeRanT"""" lmao""","635"
"Loveee! We need the girls next episode!","309"
"I wish they'd get to work in Pakistan. Ameen.","231"
"""J'aime trop","971"
"""This channel deserves more subs","761"
"""How have I only just come across this channel","853"
"""You guys are hilarious lol","815"
"""Wow","806"
"""I'm both a K-POP fan and a dancer","32"
"Episode 3??? I really can't get enoughhh","79"
"this fake love choreo made my day :))))","333"
"""OMG😭✨I love Quick Style and K-pop","717"
"""Guys","708"
"I would of loved to see them do Haru Haru!","81"
"I love this so much ❤️ I'm waiting for episode 3","666"
"Team BIGBANG💛","859"
"Ohmygod I loved both dances so much 😭😭😭","762"
"This is such a cool concept tho! I'm here for it","998"
"""Omg was waiting for ep 2","323"
"Gosh! This is such a great series!!","283"
"Love the diversity of the group ✨","164"
"""omg u should never stop this show","298"
"looooove it!!","990"
"YOU GUYSSSS MADE MY DAYYY <333","211"
"""Thanks for your creativity","294"
"So much creativity in these guys  ❤","930"
"I WAS WAITING FOR THIS!!!","414"
"Love this ♥️ you guys make us PROUD 🇳🇴","262"
"Damnnnn i love theseeee","465"
"Nice edit ❣️","357"
"Army pasti give vote for fitri","142"
"""Keren Fitri","390"
"""Sebagai seorang ARMY saya bangga","80"
"YANG BERHUBUNGAN DENGAN BTS GUE LIKE","271"
"""BTS","234"
"Bangtan be like: anjrrr didikan gua nih 😭😭","465"
"""andalan gue","461"
"Always stunning !","382"
"""Kim Namjoon","108"
"""Liat judul auto langsung klik","167"
"""Di Grandfinal FITRI vs ANGGI","618"
"""Ayo trendinglah","11"
"""Tiap mbak nya bilang """"hey"""" Kang baso","641"
"Our 7 boys must see this! Bagus bgt!!","665"
"Lihat judulnya ada BTS DYNAMITE nya AUTO KLIK :D","885"
"""Uwaah","953"
"one of the best arrangement of dynamite ever","228"
"""Amyyyyyy","379"
"We are purple you fitri💜","662"
"""FANS BANGET IH SAMA FITRI","997"
"""Lewat di beranda","291"
"She so cool like song so much","120"
"Army mana nih suaranya trendingkan","849"
"""ayo up biar BTS notice perform fitri","926"
"""Protokol kesehatan nya keren banget RCTI","668"
"""ARMY GASS ","472"
"""No words","900"
"Fix ngefans bangett sma fitrii❤️udh dpat jagoann","287"
"""Kenapa idol skrg jarang trending ya","199"
"""ARMYYY KITA KAN PALING JAGO URUSAN VOTE","188"
"""saat yg lain masih cari2 teknik vokal yg pas","408"
"""bts aja perporm suaranya dibagi 7","789"
"Aku EXO-L tapi suka performance fitri","450"
"Ayokkkkkk armyyyyyyyyy kita dukung fitriiii","854"
"armyyy yukkk trendinginnn bisaaa yuuu","44"
"""Ini tuh lagunya energiik dan youthful banget","846"
"She has a incredible voice!!!","460"
"VOTE Yuks ArMyyy","924"
"""keren bgt","599"
"Funky abizz.. blow n up up like dynamite","975"
"""Fitri request dunk dari BTS """"life goes on""""😀""","678"
"Army Fitrangers yukkk ngumpul dimari...","664"
"""Really","436"
"Perfect!","437"
"The most RnB contestant idol 2021","989"
"Bagusss bangett Ayukk sini Army ngumpull","955"
"Para ARMYY auto vote pastinya dong","16"
"Yukkksss army trendingkannn","943"
"Dynamite domination 💜","31"
"ARMY MANA MUNCUL SINI CEPETTTTTTTTTTT!!!!!!","652"
"Berharap masih ada aldrin","908"
"TEAHYUNNG","373"
"Btsssss💜💜💜💜💜💜💜","93"
"Bangtan Sonyeondan 💜","430"
"I love you so much BTS","651"
"so cute💜","538"
"Love dona English ❤ ❤ ❤","438"
"bts jimin v  j hope  rm i hope you are good","671"
"✨✨I love you dona✨✨😍😍","459"
"와우","740"
"Bangtan😱😱😱😱😱😱🥳🥳🥳🥳🥳","600"
"CUTE💕🌸","613"
"1minggu yg lalu I love BTS","739"
"I love your food products","222"
"I love you Dona Dan BTS ❤️❤️❤️❤️❤️","653"
"jimin:chimmy💙","321"
"Hi donna srry im late but hii😄😄😄😄😄😄","528"
"I love mukbang dona","98"
"Hi  Dona from india","714"
"😂😍😍","340"
"I love BTS 😍😍😍 so cute your video.","460"
"Me: watching this be like you ate koya 😤😤😤","66"
"👍🤤","522"
"Love dona 😊🥰♥️👍","646"
"Dona 👍 I ❤️ U dona 👍","815"
"♥️♥️♥️","795"
"Yummy yummy  🤤🤤","732"
"Looks yummy","805"
"Wonderful video😍😍😍","35"
"Hi dona","593"
"I ❤ BTS","442"
"Woww!!!","661"
"BTS dan blckpingk dong plus ka Dona🙏🙏","679"
"so yummy candy 🤣🤔","545"
"😍😍😍","83"
"jimin i love you","86"
"Emezing 😃","602"
"""오 이런","295"
"Hello dona","3"
"👍👍","273"
"OMG ILOVEBTS IM A FANGIRL🥰✨","439"
"army aaaaa","461"
"GoooooD 💙","540"
"Omg I want that lemon drink set 💜💜","240"
"GOOOD","543"
"🤤🤤🤤🤤🤤","918"
"This cake look so yummy 🤤","118"
"😍😋","48"
"حلوة اوى","991"
"Love you bts ❤ 🥺🧡💝","818"
"Kia Ora","950"
"Adu kok aku tadi ngiler ya","283"
"😋😋😋","748"
"Pengennnnnnnnn","413"
"🥰🥰🥰🥰🥰","48"
"Please buat vidio food anime Lovers","10"
"Sarap ng bts cake","500"
"""I LOVE YOU BTS I'M FANGIRL JIMIN","255"
"😋😋😋😋","214"
"This video is so nice🥰🥰🥰🥰","319"
"""balas yaa kakak","941"
"DONA IS ARMY..💜","626"
"Ada bantal aja aku gigit gigit","771"
"I love Joya and rm","48"
"I love bts jimin","333"
"Wow I love bts and Bt21😁","555"
"ptswow","159"
"Good morning dona","385"
"46 detik yang lalu 😊","503"
"بتس بلاك","7"
"اجمل فيديو لي اجمل قناة","433"
"製作新視頻","294"
"هههحح","879"
"love you❤❤❤❤😘😘😘😘","74"
"BTS army dona!","832"
"👈🏻👉🏻👆🤚🏻","473"
"i wish i can it that too~","240"
"Love you BTS 😘😘♥️","146"
"Wow💞💖","577"
"You are an army 💜💜💜💜","515"
"Hy.. Im indo  ❤❤","728"
"This cake look so delicious 😍👌","573"
"""balas yaa kakak","25"
"Wow army","506"
"٤ ٤","979"
"CAN U DO NCT PLEASWE","9"
"Love you Dona","939"
"☹️☹️☹️☹️","484"
"Wow🤤🤤","519"
"嗨，我从伊拉克非常爱你，但我爱你","593"
"Bts jimin thaeyung jin j hope kim noon jun","981"
"Dona  and bts i love you 💜💜💜","758"
"نتننزرو","90"
"❤️😘🤩🤪😍🥳🥰","724"
"HOW MANY INDONESIAN ARMYS are here?  👇","199"
"Jungkook is so handsome and talented","202"
"Jungkook looks smaller than I expected","204"
"Kim Taehyung is looking so handsome.","481"
"""Jin","307"
"so glad to see taehyung being this cheerful🥰","760"
"""Taehyung : """"we miss you","120"
"""Taehyung","113"
"""""""kalian kangen kita ENGGAK"""" when tae say","752"
"""I'm passed out please","839"
"""Dear tokopedia  We hope for this WIB","409"
"""""""kalian kangen kita ENGGAK?"""" gemesss""","626"
"""Taehyung: """"huu yee huu Tokopedia""""  Gemoy😭""","442"
"ARMY absen dulu 👇🏻👇🏻👇🏻","511"
"Amo como dicen BANGTAN SONYEONDAN","98"
"Tae be like:gw salamulu anj","458"
"Taehyung love u so much dear","710"
"The most adorable V","659"
"Handsome yoongi","673"
"""TRANSLATE : BTS : Halo Indonesia","888"
"It's so nice to see Suga with the group again. :)","821"
"""BTS kangen kalian nih","709"
"Taehyung's ad-libs so cute","628"
"*No one:* *Literally no one:* *Taehyung:huyahuya*","290"
"Taetae 🥺💕","46"
"""We hope for this WIB","803"
"7 boys forever bangtan 💜 army 💜🥺","403"
"Taehyung's so cute! they're all so adorable!","409"
"Namjoon with glasses💜💜💜.","168"
"Taehyung :” kalian kangen kita ENGGAK!”😭🔫","944"
"Kookie handsome","602"
"""V so cute","3"
"Oppa.......... I Purple You","22"
